year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,12,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12352.00,3370.00,909.02,160.25,752.72,10.35,1537.66,228.00,22.00,323449.00,109989.00,17848.00,36628.00,331.00,158653.00
2022,12,AA,American Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",181.00,66.00,20.04,2.34,19.72,0.00,23.91,8.00,0.00,4389.00,985.00,184.00,960.00,0.00,2260.00
2022,12,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",316.00,75.00,28.14,3.55,6.72,0.00,36.59,9.00,0.00,6821.00,3376.00,232.00,305.00,0.00,2908.00
2022,12,AA,American Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",31.00,8.00,4.78,0.00,0.45,0.00,2.77,0.00,0.00,322.00,187.00,0.00,19.00,0.00,116.00
2022,12,AA,American Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",146.00,52.00,13.08,5.48,20.87,0.00,12.57,5.00,1.00,4027.00,903.00,611.00,1184.00,0.00,1329.00
2022,12,AA,American Airlines Inc.,ELP,"El Paso, TX: El Paso International",180.00,68.00,22.52,5.94,7.44,0.00,32.09,1.00,0.00,4089.00,1160.00,565.00,348.00,0.00,2016.00
2022,12,AA,American Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",61.00,25.00,6.79,0.38,6.85,0.00,10.98,1.00,1.00,1789.00,352.00,28.00,287.00,0.00,1122.00
2022,12,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",671.00,237.00,60.66,9.75,79.51,0.45,86.63,6.00,2.00,17083.00,5029.00,755.00,3864.00,49.00,7386.00
2022,12,AA,American Airlines Inc.,EYW,"Key West, FL: Key West International",196.00,59.00,15.20,1.05,17.99,0.00,24.76,1.00,4.00,4442.00,1060.00,39.00,792.00,0.00,2551.00
2022,12,AA,American Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",139.00,44.00,17.56,2.43,10.48,0.00,13.53,1.00,0.00,3685.00,1532.00,224.00,371.00,0.00,1558.00
2022,12,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",527.00,169.00,46.85,6.55,38.00,1.27,76.33,5.00,0.00,10399.00,2832.00,453.00,1483.00,96.00,5535.00
2022,12,AA,American Airlines Inc.,GEG,"Spokane, WA: Spokane International",62.00,26.00,11.26,0.21,4.22,0.00,10.31,0.00,0.00,2097.00,1342.00,21.00,138.00,0.00,596.00
2022,12,AA,American Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",4.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,359.00,1.00,0.00,0.00,0.00,358.00
2022,12,AA,American Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",147.00,49.00,17.83,0.07,6.88,0.00,24.23,8.00,0.00,3783.00,1144.00,10.00,302.00,0.00,2327.00
2022,12,AA,American Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",144.00,47.00,17.93,1.00,7.62,0.00,20.46,4.00,0.00,2974.00,1093.00,56.00,329.00,0.00,1496.00
2022,12,AA,American Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",133.00,36.00,14.72,1.51,5.01,0.00,14.77,1.00,0.00,2716.00,1229.00,49.00,236.00,0.00,1202.00
2022,12,AA,American Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",14.00,5.00,0.25,0.00,0.10,0.00,4.65,0.00,0.00,719.00,61.00,0.00,8.00,0.00,650.00
2022,12,AA,American Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",34.00,4.00,2.52,0.00,0.65,0.00,0.82,0.00,0.00,165.00,122.00,0.00,15.00,0.00,28.00
2022,12,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",217.00,66.00,17.79,2.19,31.00,0.00,15.01,0.00,0.00,3894.00,1221.00,132.00,1024.00,0.00,1517.00
2022,12,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",133.00,45.00,9.78,2.51,7.97,0.62,24.12,0.00,0.00,2787.00,467.00,151.00,250.00,45.00,1874.00
2022,12,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",451.00,137.00,49.23,8.00,27.96,3.89,47.92,5.00,0.00,9372.00,3409.00,777.00,1109.00,212.00,3865.00
2022,12,AA,American Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",88.00,39.00,9.28,1.09,1.44,0.00,27.19,4.00,0.00,3528.00,621.00,71.00,89.00,0.00,2747.00
2022,12,AA,American Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",183.00,61.00,18.01,0.11,5.76,0.13,36.99,2.00,0.00,5769.00,1394.00,10.00,298.00,10.00,4057.00
2022,12,AA,American Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",382.00,112.00,28.83,1.53,43.28,0.09,38.27,12.00,2.00,8559.00,2424.00,98.00,2306.00,2.00,3729.00
2022,12,AA,American Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",83.00,30.00,6.98,3.51,7.98,0.00,11.52,0.00,5.00,2386.00,512.00,133.00,577.00,0.00,1164.00
2022,12,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",484.00,144.00,49.75,5.84,20.07,1.99,66.35,3.00,0.00,10248.00,2964.00,576.00,918.00,43.00,5747.00
2022,12,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1152.00,309.00,93.86,11.01,94.05,0.00,110.08,8.00,2.00,23344.00,8668.00,987.00,4272.00,0.00,9417.00
2022,12,AA,American Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",79.00,13.00,3.59,0.00,4.97,0.00,4.44,0.00,1.00,572.00,148.00,0.00,157.00,0.00,267.00
2022,12,AA,American Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1046.00,343.00,108.98,14.88,100.97,1.21,116.96,17.00,1.00,23162.00,8322.00,1007.00,3580.00,79.00,10174.00
2022,12,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2512.00,682.00,227.25,25.74,237.97,1.56,189.49,20.00,6.00,51387.00,20003.00,2661.00,8515.00,80.00,20128.00
2022,12,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1745.00,531.00,142.69,17.67,175.36,1.00,194.28,43.00,4.00,37782.00,9707.00,1205.00,7963.00,21.00,18886.00
2022,12,AA,American Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",79.00,17.00,7.27,0.00,3.09,0.00,6.64,0.00,1.00,822.00,336.00,0.00,77.00,0.00,409.00
2022,12,AA,American Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",102.00,33.00,12.21,1.26,2.35,0.00,17.18,1.00,0.00,3110.00,957.00,156.00,182.00,0.00,1815.00
2022,12,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",473.00,121.00,39.47,4.30,16.51,1.07,59.66,5.00,0.00,6583.00,2005.00,250.00,679.00,47.00,3602.00
2022,12,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1510.00,464.00,153.58,13.48,107.43,3.34,186.17,15.00,3.00,33994.00,12647.00,1306.00,4535.00,211.00,15295.00
2022,12,AA,American Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",92.00,32.00,13.77,1.05,3.30,0.00,13.88,2.00,0.00,4270.00,1794.00,22.00,103.00,0.00,2351.00
2022,12,AA,American Airlines Inc.,MEM,"Memphis, TN: Memphis International",305.00,114.00,31.29,4.80,18.39,1.39,58.13,4.00,0.00,8652.00,2499.00,410.00,809.00,38.00,4896.00
2022,12,AA,American Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",132.00,45.00,23.11,4.23,7.82,0.00,9.84,1.00,0.00,2469.00,1012.00,445.00,326.00,0.00,686.00
2022,12,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4160.00,956.00,372.07,38.18,252.06,4.27,289.42,23.00,9.00,70992.00,30634.00,3823.00,8822.00,185.00,27528.00
2022,12,AA,American Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",181.00,55.00,20.88,3.96,10.27,1.00,18.89,1.00,1.00,3554.00,1612.00,243.00,306.00,48.00,1345.00
2022,12,AA,American Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",153.00,69.00,19.07,1.67,7.54,0.00,40.72,3.00,1.00,5967.00,1290.00,65.00,301.00,0.00,4311.00
2022,12,AA,American Airlines Inc.,MSO,"Missoula, MT: Missoula Montana",31.00,8.00,3.03,1.65,2.27,0.00,1.05,2.00,0.00,448.00,173.00,46.00,98.00,0.00,131.00
2022,12,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",314.00,86.00,31.78,4.81,10.01,0.00,39.40,5.00,1.00,5677.00,1683.00,367.00,350.00,0.00,3277.00
2022,12,AA,American Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",505.00,145.00,47.01,9.49,31.02,0.37,57.12,6.00,3.00,10099.00,3339.00,1386.00,1385.00,58.00,3931.00
2022,12,AA,American Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",51.00,18.00,6.57,0.57,1.97,0.00,8.89,0.00,0.00,1583.00,414.00,22.00,73.00,0.00,1074.00
2022,12,AA,American Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",72.00,23.00,6.65,0.00,3.04,0.00,13.31,1.00,0.00,1597.00,863.00,0.00,83.00,0.00,651.00
2022,12,AA,American Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",186.00,57.00,12.98,4.01,27.85,0.00,12.16,1.00,3.00,3327.00,814.00,408.00,1170.00,0.00,935.00
2022,12,AA,American Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",237.00,71.00,24.83,8.69,5.50,0.00,31.98,3.00,0.00,5931.00,2342.00,894.00,228.00,0.00,2467.00
2022,12,AA,American Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",226.00,77.00,25.15,4.52,16.50,0.00,30.83,2.00,0.00,5368.00,2478.00,349.00,604.00,0.00,1937.00
2022,12,AA,American Airlines Inc.,ONT,"Ontario, CA: Ontario International",250.00,87.00,29.27,7.70,19.11,0.00,30.92,1.00,0.00,6227.00,1953.00,975.00,590.00,0.00,2709.00
2022,12,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4148.00,765.00,228.33,21.61,161.22,2.07,351.77,98.00,5.00,68185.00,24099.00,2279.00,6911.00,132.00,34764.00
2022,12,AA,American Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",208.00,61.00,14.08,0.82,5.50,0.00,40.60,0.00,1.00,4572.00,1041.00,75.00,238.00,0.00,3218.00
2022,12,AA,American Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",449.00,139.00,41.53,6.84,38.10,0.11,52.42,2.00,1.00,9925.00,3167.00,324.00,1730.00,9.00,4695.00
2022,12,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",259.00,86.00,29.00,2.89,23.80,0.00,30.32,11.00,1.00,6374.00,2230.00,339.00,938.00,0.00,2867.00
2022,12,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",3018.00,647.00,217.02,22.32,106.11,1.22,300.32,32.00,3.00,65436.00,20998.00,1384.00,3906.00,88.00,39060.00
2022,12,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4281.00,980.00,290.61,38.73,276.57,2.86,371.23,44.00,4.00,86000.00,33520.00,6176.00,10111.00,96.00,36097.00
2022,12,AA,American Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",443.00,138.00,49.86,6.01,15.00,0.00,67.13,9.00,0.00,11044.00,3688.00,447.00,459.00,0.00,6450.00
2022,12,AA,American Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",134.00,61.00,16.59,4.60,8.05,0.00,31.75,1.00,1.00,7885.00,1841.00,2129.00,492.00,0.00,3423.00
2022,12,AA,American Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",173.00,57.00,13.77,4.15,19.61,0.00,19.46,1.00,1.00,4421.00,1714.00,253.00,707.00,0.00,1747.00
2022,12,AA,American Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",166.00,37.00,12.36,0.00,8.27,0.00,16.36,3.00,0.00,3309.00,723.00,0.00,213.00,0.00,2373.00
2022,12,AA,American Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",69.00,17.00,4.31,0.00,2.45,0.00,10.24,0.00,0.00,2139.00,291.00,0.00,83.00,0.00,1765.00
2022,12,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",810.00,214.00,76.34,6.75,25.31,0.06,105.54,8.00,1.00,16566.00,6700.00,430.00,1037.00,4.00,8395.00
2022,12,AA,American Airlines Inc.,RIC,"Richmond, VA: Richmond International",280.00,89.00,39.72,1.98,6.21,0.00,41.09,3.00,0.00,5681.00,2572.00,133.00,222.00,0.00,2754.00
2022,12,AA,American Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",168.00,51.00,10.70,7.62,13.66,0.00,19.02,2.00,4.00,3384.00,359.00,1358.00,412.00,0.00,1255.00
2022,12,AA,American Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",70.00,24.00,7.69,0.00,2.53,0.00,13.78,2.00,0.00,1675.00,547.00,0.00,91.00,0.00,1037.00
2022,12,AA,American Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",444.00,125.00,36.49,5.84,35.32,0.29,47.06,6.00,1.00,8066.00,1943.00,426.00,1420.00,7.00,4270.00
2022,12,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",669.00,246.00,85.60,11.95,82.61,1.27,64.57,19.00,13.00,12654.00,4381.00,739.00,2792.00,84.00,4658.00
2022,12,AA,American Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",597.00,189.00,55.47,9.03,28.83,0.67,95.01,7.00,2.00,14854.00,3889.00,454.00,1003.00,12.00,9496.00
2022,12,AA,American Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",179.00,63.00,19.58,1.60,7.23,0.00,34.58,1.00,0.00,5011.00,1941.00,120.00,296.00,0.00,2654.00
2022,12,AA,American Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",107.00,53.00,26.47,2.06,4.64,0.00,19.82,1.00,0.00,5375.00,2966.00,147.00,295.00,0.00,1967.00
2022,12,AA,American Airlines Inc.,SBP,"San Luis Obispo, CA: San Luis County Regional",62.00,29.00,8.51,1.44,7.11,0.00,11.95,0.00,3.00,4286.00,1239.00,417.00,336.00,0.00,2294.00
2022,12,AA,American Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",122.00,42.00,17.54,1.00,7.27,0.00,16.19,2.00,0.00,3183.00,1201.00,17.00,358.00,0.00,1607.00
2022,12,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",487.00,145.00,55.35,9.11,46.32,0.02,34.20,13.00,2.00,11480.00,5325.00,631.00,1749.00,1.00,3774.00
2022,12,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",755.00,291.00,80.67,8.64,114.31,0.40,86.99,6.00,1.00,18428.00,5377.00,736.00,4020.00,21.00,8274.00
2022,12,AA,American Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",146.00,42.00,13.67,2.30,13.34,0.32,12.37,1.00,0.00,2755.00,1160.00,114.00,503.00,10.00,968.00
2022,12,AA,American Airlines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",395.00,102.00,42.78,6.12,25.47,1.58,26.06,0.00,1.00,6258.00,2823.00,493.00,891.00,46.00,2005.00
2022,12,AA,American Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",321.00,123.00,44.03,8.27,24.04,0.00,46.65,2.00,0.00,9191.00,3075.00,474.00,962.00,0.00,4680.00
2022,12,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",222.00,95.00,36.49,6.08,19.98,0.00,32.45,3.00,0.00,7879.00,3391.00,549.00,690.00,0.00,3249.00
2022,12,AA,American Airlines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",539.00,165.00,65.10,8.30,52.57,1.47,37.57,8.00,3.00,8440.00,3589.00,447.00,1645.00,42.00,2717.00
2022,12,AA,American Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",232.00,80.00,15.01,2.41,29.43,0.65,32.50,2.00,2.00,5522.00,923.00,236.00,1208.00,26.00,3129.00
2022,12,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",486.00,128.00,45.46,3.48,17.72,1.20,60.14,7.00,1.00,10890.00,5150.00,226.00,680.00,26.00,4808.00
2022,12,AA,American Airlines Inc.,STT,"Charlotte Amalie, VI: Cyril E King",189.00,33.00,11.51,2.51,7.34,0.00,11.65,0.00,0.00,2404.00,808.00,102.00,262.00,0.00,1232.00
2022,12,AA,American Airlines Inc.,STX,"Christiansted, VI: Henry E. Rohlsen",48.00,15.00,5.26,0.00,3.78,0.00,5.95,0.00,1.00,920.00,455.00,0.00,94.00,0.00,371.00
2022,12,AA,American Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",119.00,37.00,11.75,0.09,4.63,0.00,20.52,4.00,0.00,3251.00,1122.00,5.00,199.00,0.00,1925.00
2022,12,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1043.00,317.00,111.35,11.69,74.85,0.17,118.95,7.00,3.00,20292.00,6394.00,976.00,3009.00,3.00,9910.00
2022,12,AA,American Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",168.00,56.00,22.66,3.53,4.76,0.00,25.05,2.00,0.00,5542.00,2704.00,195.00,196.00,0.00,2447.00
2022,12,AA,American Airlines Inc.,TUS,"Tucson, AZ: Tucson International",364.00,91.00,30.68,6.44,16.44,0.00,37.43,6.00,0.00,5497.00,1779.00,474.00,660.00,0.00,2584.00
2022,12,AA,American Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",131.00,54.00,20.21,4.46,6.72,0.00,22.61,4.00,0.00,8857.00,2527.00,1806.00,276.00,0.00,4248.00
2022,12,AA,American Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",158.00,67.00,16.62,5.84,10.50,0.00,34.04,1.00,0.00,6650.00,1363.00,1378.00,462.00,0.00,3447.00
2022,12,AA,American Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas National",70.00,26.00,4.86,1.28,4.04,0.00,15.82,5.00,0.00,2633.00,320.00,102.00,140.00,0.00,2071.00
2022,12,AS,Alaska Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",62.00,23.00,6.15,0.92,6.98,0.00,8.95,6.00,0.00,1269.00,476.00,72.00,238.00,0.00,483.00
2022,12,AS,Alaska Airlines Inc.,ADK,"Adak Island, AK: Adak",9.00,4.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,159.00,0.00,0.00,114.00,0.00,45.00
2022,12,AS,Alaska Airlines Inc.,ADQ,"Kodiak, AK: Kodiak Airport",47.00,14.00,3.02,0.79,2.28,0.00,7.92,5.00,0.00,1024.00,80.00,102.00,104.00,0.00,738.00
2022,12,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1066.00,460.00,99.39,16.27,144.68,23.35,176.31,86.00,6.00,28344.00,6589.00,1164.00,6315.00,1204.00,13072.00
2022,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",72.00,32.00,11.79,1.08,10.57,0.00,8.55,6.00,0.00,1562.00,695.00,61.00,381.00,0.00,425.00
2022,12,AS,Alaska Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",286.00,67.00,17.63,2.52,27.44,0.00,19.41,21.00,0.00,3682.00,1016.00,181.00,1077.00,0.00,1408.00
2022,12,AS,Alaska Airlines Inc.,BET,"Bethel, AK: Bethel Airport",51.00,21.00,5.18,4.48,6.28,0.00,5.06,3.00,1.00,1334.00,290.00,452.00,295.00,0.00,297.00
2022,12,AS,Alaska Airlines Inc.,BNA,"Nashville, TN: Nashville International",58.00,20.00,5.27,0.73,5.10,0.00,8.90,3.00,0.00,1884.00,810.00,164.00,174.00,0.00,736.00
2022,12,AS,Alaska Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",190.00,64.00,21.78,1.73,19.79,0.00,20.70,7.00,2.00,3859.00,1363.00,242.00,761.00,0.00,1493.00
2022,12,AS,Alaska Airlines Inc.,BOS,"Boston, MA: Logan International",187.00,68.00,17.76,1.86,37.87,0.00,10.51,12.00,1.00,3502.00,1337.00,202.00,1406.00,0.00,557.00
2022,12,AS,Alaska Airlines Inc.,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30.00,15.00,7.72,2.08,2.52,0.00,2.68,3.00,1.00,1138.00,510.00,273.00,110.00,0.00,245.00
2022,12,AS,Alaska Airlines Inc.,BUR,"Burbank, CA: Bob Hope",143.00,43.00,8.28,2.63,16.53,0.00,15.55,10.00,2.00,2087.00,699.00,148.00,588.00,0.00,652.00
2022,12,AS,Alaska Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,7.00,2.62,0.00,2.01,0.00,2.37,6.00,0.00,433.00,241.00,0.00,76.00,0.00,116.00
2022,12,AS,Alaska Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",62.00,33.00,13.47,0.84,8.33,0.00,10.36,5.00,0.00,1853.00,851.00,38.00,229.00,0.00,735.00
2022,12,AS,Alaska Airlines Inc.,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,13.00,1.88,1.01,1.32,0.00,8.79,2.00,7.00,902.00,84.00,94.00,80.00,0.00,644.00
2022,12,AS,Alaska Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",31.00,12.00,1.27,0.00,3.78,0.00,6.96,4.00,0.00,499.00,37.00,0.00,106.00,0.00,356.00
2022,12,AS,Alaska Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",31.00,6.00,0.08,0.00,3.31,0.00,2.61,4.00,0.00,191.00,2.00,0.00,128.00,0.00,61.00
2022,12,AS,Alaska Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",31.00,12.00,5.29,1.00,2.60,0.00,3.11,3.00,0.00,497.00,257.00,57.00,83.00,0.00,100.00
2022,12,AS,Alaska Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,14.00,2.74,0.00,6.30,0.00,4.96,4.00,0.00,665.00,68.00,0.00,229.00,0.00,368.00
2022,12,AS,Alaska Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",58.00,25.00,4.58,0.17,10.10,0.00,10.14,5.00,0.00,1196.00,205.00,29.00,501.00,0.00,461.00
2022,12,AS,Alaska Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,54.00,22.86,2.16,18.17,0.00,10.80,10.00,0.00,3227.00,1869.00,223.00,719.00,0.00,416.00
2022,12,AS,Alaska Airlines Inc.,DEN,"Denver, CO: Denver International",158.00,64.00,10.54,7.40,26.72,0.00,19.34,17.00,0.00,3037.00,515.00,346.00,1295.00,0.00,881.00
2022,12,AS,Alaska Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",153.00,55.00,17.98,3.87,19.22,0.67,13.27,14.00,1.00,2951.00,1203.00,362.00,637.00,10.00,739.00
2022,12,AS,Alaska Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",31.00,12.00,3.91,0.00,2.25,0.03,5.81,1.00,0.00,684.00,140.00,0.00,88.00,2.00,454.00
2022,12,AS,Alaska Airlines Inc.,ELP,"El Paso, TX: El Paso International",31.00,11.00,4.44,0.22,2.99,0.00,3.35,1.00,0.00,522.00,262.00,10.00,108.00,0.00,142.00
2022,12,AS,Alaska Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",291.00,116.00,29.36,2.22,64.87,0.00,19.55,26.00,0.00,6266.00,1853.00,185.00,2859.00,0.00,1369.00
2022,12,AS,Alaska Airlines Inc.,FAI,"Fairbanks, AK: Fairbanks International",225.00,109.00,33.76,2.46,38.74,0.00,34.04,21.00,0.00,5882.00,2428.00,135.00,1543.00,0.00,1776.00
2022,12,AS,Alaska Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",55.00,21.00,5.31,0.78,9.13,0.00,5.78,6.00,0.00,951.00,306.00,69.00,306.00,0.00,270.00
2022,12,AS,Alaska Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",148.00,56.00,15.99,3.40,22.39,0.00,14.23,10.00,0.00,3163.00,1033.00,114.00,1008.00,0.00,1008.00
2022,12,AS,Alaska Airlines Inc.,GEG,"Spokane, WA: Spokane International",162.00,73.00,22.48,1.57,25.14,0.00,23.80,15.00,1.00,4270.00,1387.00,126.00,934.00,0.00,1823.00
2022,12,AS,Alaska Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",292.00,113.00,21.86,9.00,57.66,0.00,24.48,12.00,7.00,7212.00,1859.00,761.00,2700.00,0.00,1892.00
2022,12,AS,Alaska Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",88.00,17.00,8.72,0.00,7.63,0.00,0.65,8.00,0.00,1082.00,759.00,0.00,306.00,0.00,17.00
2022,12,AS,Alaska Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",54.00,19.00,7.24,4.04,3.71,0.00,4.01,3.00,0.00,1270.00,376.00,373.00,187.00,0.00,334.00
2022,12,AS,Alaska Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",31.00,16.00,3.00,0.00,6.30,1.00,5.70,3.00,0.00,629.00,68.00,0.00,233.00,27.00,301.00
2022,12,AS,Alaska Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",19.00,4.00,0.04,0.25,3.08,0.00,0.63,1.00,0.00,257.00,2.00,23.00,178.00,0.00,54.00
2022,12,AS,Alaska Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",366.00,113.00,29.84,5.90,44.32,0.00,32.94,20.00,1.00,5875.00,1632.00,499.00,1925.00,0.00,1819.00
2022,12,AS,Alaska Airlines Inc.,JNU,"Juneau, AK: Juneau International",332.00,100.00,29.37,4.28,26.58,0.97,38.80,20.00,1.00,6084.00,1819.00,604.00,1033.00,37.00,2591.00
2022,12,AS,Alaska Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",153.00,59.00,16.41,2.05,28.09,0.32,12.13,7.00,10.00,4134.00,1106.00,319.00,1754.00,27.00,928.00
2022,12,AS,Alaska Airlines Inc.,KTN,"Ketchikan, AK: Ketchikan International",182.00,46.00,11.61,1.88,17.36,0.00,15.14,10.00,0.00,2820.00,877.00,138.00,603.00,0.00,1202.00
2022,12,AS,Alaska Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",518.00,158.00,39.42,7.88,52.09,1.18,57.41,39.00,0.00,8571.00,1994.00,721.00,2336.00,32.00,3488.00
